row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode
782,1808,09/01/2025 08:10,Margherita,Special Pizza,Large,15,5,Beverly,Bennett,FALSE,75796 Ashley Groves Suite 466,Suite 479,Philadelphia,19103
783,1808,09/01/2025 08:10,Margherita,Special Pizza,Regular,13,1,Beverly,Bennett,FALSE,75796 Ashley Groves Suite 466,Suite 479,Philadelphia,19103
784,1833,09/01/2025 08:56,Coca Cola,Beverages,1.5L,6,1,Elizabeth,Porter,TRUE,9395 Cynthia Flats,Apt. 298,New York,10001
785,1833,09/01/2025 08:56,Pepperoni,Signature Pizza,Regular,15,1,Elizabeth,Porter,TRUE,9395 Cynthia Flats,Apt. 298,New York,10001
786,1833,09/01/2025 08:56,Garlic Bread,Sides,N/A,6,1,Elizabeth,Porter,TRUE,9395 Cynthia Flats,Apt. 298,New York,10001
787,1473,09/01/2025 11:59,Garlic Bread,Sides,N/A,6,3,Daniel,Mcdonald,TRUE,8243 Davis Causeway Suite 221,Suite 300,New York,10007
788,1473,09/01/2025 11:59,Coca Cola,Beverages,33CL,3,4,Daniel,Mcdonald,TRUE,8243 Davis Causeway Suite 221,Suite 300,New York,10007
789,1473,09/01/2025 11:59,Chocolate Brownie,Desserts,N/A,5,1,Daniel,Mcdonald,TRUE,8243 Davis Causeway Suite 221,Suite 300,New York,10007
790,1473,09/01/2025 11:59,Pepperoni,Signature Pizza,Regular,15,5,Daniel,Mcdonald,TRUE,8243 Davis Causeway Suite 221,Suite 300,New York,10007
791,1252,09/01/2025 12:13,Pepperoni,Signature Pizza,Regular,15,5,Tyler,Riggs,TRUE,1912 James Brook Apt. 748,Suite 046,Philadelphia,19114
792,1252,09/01/2025 12:13,Margherita,Special Pizza,Regular,13,2,Tyler,Riggs,TRUE,1912 James Brook Apt. 748,Suite 046,Philadelphia,19114
793,1645,09/01/2025 12:27,Coca Cola,Beverages,1.5L,6,2,Jessica,Bryant,TRUE,01300 Christopher Spur Apt. 201,Apt. 255,New York,10002
794,1404,09/01/2025 13:43,Margherita,Special Pizza,Regular,13,5,Eric,Wilson,TRUE,2780 Franco Valleys,Apt. 634,Philadelphia,19103
795,1404,09/01/2025 13:43,Margherita,Special Pizza,Regular,13,3,Eric,Wilson,TRUE,2780 Franco Valleys,Apt. 634,Philadelphia,19103
796,1404,09/01/2025 13:43,Chocolate Brownie,Desserts,N/A,5,3,Eric,Wilson,TRUE,2780 Franco Valleys,Apt. 634,Philadelphia,19103
797,1291,09/01/2025 13:55,Pepperoni,Signature Pizza,Large,17,3,Gabrielle,Williams,TRUE,25784 Craig Extension,Apt. 228,New York,10004
798,1291,09/01/2025 13:55,Coca Cola,Beverages,33CL,3,1,Gabrielle,Williams,TRUE,25784 Craig Extension,Apt. 228,New York,10004
799,1291,09/01/2025 13:55,Margherita,Special Pizza,Large,15,3,Gabrielle,Williams,TRUE,25784 Craig Extension,Apt. 228,New York,10004
800,1291,09/01/2025 13:55,Garlic Bread,Sides,N/A,6,5,Gabrielle,Williams,TRUE,25784 Craig Extension,Apt. 228,New York,10004
801,1866,09/01/2025 14:18,Margherita,Special Pizza,Large,15,2,Ann,Petty,TRUE,973 David Rapid Apt. 746,Suite 354,Philadelphia,19103
802,1736,09/01/2025 14:34,Pepperoni,Signature Pizza,Regular,15,4,Kelsey,Houston,TRUE,799 Emily Fall,Apt. 318,Philadelphia,19106
803,1736,09/01/2025 14:34,Pepperoni,Signature Pizza,Regular,15,4,Kelsey,Houston,TRUE,799 Emily Fall,Apt. 318,Philadelphia,19106
804,1736,09/01/2025 14:34,Chocolate Brownie,Desserts,N/A,5,5,Kelsey,Houston,TRUE,799 Emily Fall,Apt. 318,Philadelphia,19106
805,1736,09/01/2025 14:34,Margherita,Special Pizza,Large,15,3,Kelsey,Houston,TRUE,799 Emily Fall,Apt. 318,Philadelphia,19106
806,1736,09/01/2025 14:34,Margherita,Special Pizza,Regular,13,5,Kelsey,Houston,TRUE,799 Emily Fall,Apt. 318,Philadelphia,19106
807,1519,09/01/2025 15:27,Margherita,Special Pizza,Regular,13,3,Rebecca,Lucas,FALSE,795 Jeffrey Gardens,Suite 663,New York,10001
808,1519,09/01/2025 15:27,Garlic Bread,Sides,N/A,6,5,Rebecca,Lucas,FALSE,795 Jeffrey Gardens,Suite 663,New York,10001
809,1519,09/01/2025 15:27,Chocolate Brownie,Desserts,N/A,5,3,Rebecca,Lucas,FALSE,795 Jeffrey Gardens,Suite 663,New York,10001
810,1810,09/01/2025 16:24,Garlic Bread,Sides,N/A,6,5,Savannah,Ramirez,TRUE,82555 Walker Crossing Suite 818,Apt. 558,Philadelphia,19111
811,1810,09/01/2025 16:24,Margherita,Special Pizza,Regular,13,5,Savannah,Ramirez,TRUE,82555 Walker Crossing Suite 818,Apt. 558,Philadelphia,19111
812,1810,09/01/2025 16:24,Margherita,Special Pizza,Large,15,5,Savannah,Ramirez,TRUE,82555 Walker Crossing Suite 818,Apt. 558,Philadelphia,19111
813,1810,09/01/2025 16:24,Chocolate Brownie,Desserts,N/A,5,2,Savannah,Ramirez,TRUE,82555 Walker Crossing Suite 818,Apt. 558,Philadelphia,19111
814,1604,09/01/2025 16:48,Garlic Bread,Sides,N/A,6,4,Samantha,Odom,TRUE,56872 Townsend Keys Suite 733,Suite 278,Philadelphia,19111
815,1604,09/01/2025 16:48,Garlic Bread,Sides,N/A,6,5,Samantha,Odom,TRUE,56872 Townsend Keys Suite 733,Suite 278,Philadelphia,19111
816,1604,09/01/2025 16:48,Chocolate Brownie,Desserts,N/A,5,4,Samantha,Odom,TRUE,56872 Townsend Keys Suite 733,Suite 278,Philadelphia,19111
817,1604,09/01/2025 16:48,Pepperoni,Signature Pizza,Regular,15,5,Samantha,Odom,TRUE,56872 Townsend Keys Suite 733,Suite 278,Philadelphia,19111
818,1604,09/01/2025 16:48,Margherita,Special Pizza,Regular,13,3,Samantha,Odom,TRUE,56872 Townsend Keys Suite 733,Suite 278,Philadelphia,19111
819,1628,09/01/2025 18:00,Garlic Bread,Sides,N/A,6,5,Hailey,Brady,FALSE,68480 Olsen Mission,Apt. 326,Philadelphia,19102
820,1628,09/01/2025 18:00,Pepperoni,Signature Pizza,Regular,15,1,Hailey,Brady,FALSE,68480 Olsen Mission,Apt. 326,Philadelphia,19102
821,1108,09/01/2025 19:15,Garlic Bread,Sides,N/A,6,4,Marissa,Smith,TRUE,699 James Brook Apt. 722,Apt. 945,Philadelphia,19102
822,1108,09/01/2025 19:15,Coca Cola,Beverages,33CL,3,2,Marissa,Smith,TRUE,699 James Brook Apt. 722,Apt. 945,Philadelphia,19102
823,1108,09/01/2025 19:15,Chocolate Brownie,Desserts,N/A,5,1,Marissa,Smith,TRUE,699 James Brook Apt. 722,Apt. 945,Philadelphia,19102
824,1108,09/01/2025 19:15,Garlic Bread,Sides,N/A,6,4,Marissa,Smith,TRUE,699 James Brook Apt. 722,Apt. 945,Philadelphia,19102
825,1108,09/01/2025 19:15,Coca Cola,Beverages,1.5L,6,4,Marissa,Smith,TRUE,699 James Brook Apt. 722,Apt. 945,Philadelphia,19102
826,1779,09/01/2025 19:40,Chocolate Brownie,Desserts,N/A,5,5,John,Webb,FALSE,79560 Chad Crescent,Apt. 875,New York,10002
827,1779,09/01/2025 19:40,Garlic Bread,Sides,N/A,6,5,John,Webb,FALSE,79560 Chad Crescent,Apt. 875,New York,10002
828,1779,09/01/2025 19:40,Margherita,Special Pizza,Regular,13,2,John,Webb,FALSE,79560 Chad Crescent,Apt. 875,New York,10002
829,1779,09/01/2025 19:40,Margherita,Special Pizza,Regular,13,5,John,Webb,FALSE,79560 Chad Crescent,Apt. 875,New York,10002
830,1779,09/01/2025 19:40,Coca Cola,Beverages,33CL,3,1,John,Webb,FALSE,79560 Chad Crescent,Apt. 875,New York,10002
831,1062,09/01/2025 19:47,Chocolate Brownie,Desserts,N/A,5,1,Jeff,King,TRUE,7415 Long Spur,Suite 612,Philadelphia,19114
832,1937,09/01/2025 19:49,Margherita,Special Pizza,Regular,13,1,Jeremy,Greene,TRUE,718 Thomas Rapids,Apt. 307,New York,10004
833,1937,09/01/2025 19:49,Pepperoni,Signature Pizza,Regular,15,2,Jeremy,Greene,TRUE,718 Thomas Rapids,Apt. 307,New York,10004
834,1937,09/01/2025 19:49,Pepperoni,Signature Pizza,Large,17,5,Jeremy,Greene,TRUE,718 Thomas Rapids,Apt. 307,New York,10004
835,1937,09/01/2025 19:49,Pepperoni,Signature Pizza,Regular,15,2,Jeremy,Greene,TRUE,718 Thomas Rapids,Apt. 307,New York,10004
836,1364,09/01/2025 20:35,Chocolate Brownie,Desserts,N/A,5,3,Stephanie,Green,FALSE,4377 Peck Neck,Apt. 405,Philadelphia,19102
837,1364,09/01/2025 20:35,Pepperoni,Signature Pizza,Large,17,3,Stephanie,Green,FALSE,4377 Peck Neck,Apt. 405,Philadelphia,19102
838,1364,09/01/2025 20:35,Pepperoni,Signature Pizza,Large,17,3,Stephanie,Green,FALSE,4377 Peck Neck,Apt. 405,Philadelphia,19102
839,1364,09/01/2025 20:35,Pepperoni,Signature Pizza,Large,17,1,Stephanie,Green,FALSE,4377 Peck Neck,Apt. 405,Philadelphia,19102
840,1153,09/01/2025 23:00,Pepperoni,Signature Pizza,Regular,15,5,David,Rice,TRUE,29939 Aaron Rapids Suite 053,Apt. 528,New York,10002
841,1900,09/01/2025 23:42,Garlic Bread,Sides,N/A,6,2,Christine,Nguyen,TRUE,46352 James Port Apt. 282,Suite 986,Philadelphia,19114
842,1900,09/01/2025 23:42,Margherita,Special Pizza,Large,15,1,Christine,Nguyen,TRUE,46352 James Port Apt. 282,Suite 986,Philadelphia,19114
843,1900,09/01/2025 23:42,Chocolate Brownie,Desserts,N/A,5,2,Christine,Nguyen,TRUE,46352 James Port Apt. 282,Suite 986,Philadelphia,19114
844,1660,10/01/2025 00:20,Chocolate Brownie,Desserts,N/A,5,1,Megan,Jackson,TRUE,840 Patricia Knoll,Apt. 317,Philadelphia,19115
845,1660,10/01/2025 00:20,Garlic Bread,Sides,N/A,6,1,Megan,Jackson,TRUE,840 Patricia Knoll,Apt. 317,Philadelphia,19115
846,1660,10/01/2025 00:20,Chocolate Brownie,Desserts,N/A,5,1,Megan,Jackson,TRUE,840 Patricia Knoll,Apt. 317,Philadelphia,19115
847,1660,10/01/2025 00:20,Coca Cola,Beverages,1.5L,6,4,Megan,Jackson,TRUE,840 Patricia Knoll,Apt. 317,Philadelphia,19115
848,1660,10/01/2025 00:20,Coca Cola,Beverages,1.5L,6,1,Megan,Jackson,TRUE,840 Patricia Knoll,Apt. 317,Philadelphia,19115
849,1728,10/01/2025 01:13,Coca Cola,Beverages,33CL,3,5,Robert,Warren,TRUE,2555 Nicholson Islands,Suite 702,Philadelphia,19106
850,1728,10/01/2025 01:13,Pepperoni,Signature Pizza,Regular,15,2,Robert,Warren,TRUE,2555 Nicholson Islands,Suite 702,Philadelphia,19106
851,1728,10/01/2025 01:13,Margherita,Special Pizza,Large,15,1,Robert,Warren,TRUE,2555 Nicholson Islands,Suite 702,Philadelphia,19106
852,1728,10/01/2025 01:13,Garlic Bread,Sides,N/A,6,1,Robert,Warren,TRUE,2555 Nicholson Islands,Suite 702,Philadelphia,19106
853,1475,10/01/2025 02:20,Coca Cola,Beverages,1.5L,6,1,David,Walker,TRUE,563 Smith Passage,Suite 199,New York,10005
854,1475,10/01/2025 02:20,Margherita,Special Pizza,Large,15,5,David,Walker,TRUE,563 Smith Passage,Suite 199,New York,10005
855,1475,10/01/2025 02:20,Margherita,Special Pizza,Large,15,5,David,Walker,TRUE,563 Smith Passage,Suite 199,New York,10005
856,1953,10/01/2025 02:42,Pepperoni,Signature Pizza,Large,17,5,Grace,Lane,TRUE,8709 Christina Island Apt. 365,Suite 571,New York,10001
857,1953,10/01/2025 02:42,Garlic Bread,Sides,N/A,6,4,Grace,Lane,TRUE,8709 Christina Island Apt. 365,Suite 571,New York,10001
858,1953,10/01/2025 02:42,Pepperoni,Signature Pizza,Large,17,5,Grace,Lane,TRUE,8709 Christina Island Apt. 365,Suite 571,New York,10001
859,1904,10/01/2025 03:38,Pepperoni,Signature Pizza,Large,17,4,Olivia,Sutton,FALSE,0912 Blake Circle Apt. 569,Apt. 029,Philadelphia,19111
860,1904,10/01/2025 03:38,Coca Cola,Beverages,1.5L,6,1,Olivia,Sutton,FALSE,0912 Blake Circle Apt. 569,Apt. 029,Philadelphia,19111
861,1904,10/01/2025 03:38,Pepperoni,Signature Pizza,Large,17,3,Olivia,Sutton,FALSE,0912 Blake Circle Apt. 569,Apt. 029,Philadelphia,19111
862,1904,10/01/2025 03:38,Garlic Bread,Sides,N/A,6,4,Olivia,Sutton,FALSE,0912 Blake Circle Apt. 569,Apt. 029,Philadelphia,19111
863,1524,10/01/2025 03:53,Pepperoni,Signature Pizza,Regular,15,4,Ashley,Martinez,TRUE,0818 Jeremy Curve Apt. 721,Apt. 125,Philadelphia,19103
864,1524,10/01/2025 03:53,Garlic Bread,Sides,N/A,6,3,Ashley,Martinez,TRUE,0818 Jeremy Curve Apt. 721,Apt. 125,Philadelphia,19103
865,1524,10/01/2025 03:53,Coca Cola,Beverages,1.5L,6,1,Ashley,Martinez,TRUE,0818 Jeremy Curve Apt. 721,Apt. 125,Philadelphia,19103
866,1666,10/01/2025 06:34,Coca Cola,Beverages,1.5L,6,5,Linda,Gordon,TRUE,536 Johnston Bypass,Suite 597,Philadelphia,19115
867,1666,10/01/2025 06:34,Coca Cola,Beverages,1.5L,6,4,Linda,Gordon,TRUE,536 Johnston Bypass,Suite 597,Philadelphia,19115
868,1767,10/01/2025 10:55,Garlic Bread,Sides,N/A,6,3,Stephen,Morrison,FALSE,282 Jackson Forge Apt. 417,Apt. 559,New York,10004
869,1767,10/01/2025 10:55,Garlic Bread,Sides,N/A,6,4,Stephen,Morrison,FALSE,282 Jackson Forge Apt. 417,Apt. 559,New York,10004
870,1767,10/01/2025 10:55,Garlic Bread,Sides,N/A,6,5,Stephen,Morrison,FALSE,282 Jackson Forge Apt. 417,Apt. 559,New York,10004
871,1767,10/01/2025 10:55,Margherita,Special Pizza,Regular,13,5,Stephen,Morrison,FALSE,282 Jackson Forge Apt. 417,Apt. 559,New York,10004
872,1767,10/01/2025 10:55,Coca Cola,Beverages,1.5L,6,4,Stephen,Morrison,FALSE,282 Jackson Forge Apt. 417,Apt. 559,New York,10004
873,1592,10/01/2025 13:10,Garlic Bread,Sides,N/A,6,5,Autumn,Carpenter,TRUE,341 Donna Track Apt. 457,Apt. 239,Philadelphia,19115
874,1592,10/01/2025 13:10,Garlic Bread,Sides,N/A,6,2,Autumn,Carpenter,TRUE,341 Donna Track Apt. 457,Apt. 239,Philadelphia,19115
875,1378,10/01/2025 13:21,Margherita,Special Pizza,Regular,13,4,Brian,Oconnor,TRUE,6199 Robinson Via,Apt. 986,Philadelphia,19102
876,1378,10/01/2025 13:21,Garlic Bread,Sides,N/A,6,5,Brian,Oconnor,TRUE,6199 Robinson Via,Apt. 986,Philadelphia,19102
877,1682,10/01/2025 13:36,Margherita,Special Pizza,Regular,13,2,David,Barber,TRUE,140 Diana Lock,Suite 225,Philadelphia,19106
878,1682,10/01/2025 13:36,Pepperoni,Signature Pizza,Large,17,3,David,Barber,TRUE,140 Diana Lock,Suite 225,Philadelphia,19106
879,1682,10/01/2025 13:36,Margherita,Special Pizza,Large,15,2,David,Barber,TRUE,140 Diana Lock,Suite 225,Philadelphia,19106
880,1116,10/01/2025 13:44,Chocolate Brownie,Desserts,N/A,5,2,Jill,Miles,TRUE,550 Erica Flat Apt. 724,Suite 448,Philadelphia,19115
881,1116,10/01/2025 13:44,Chocolate Brownie,Desserts,N/A,5,4,Jill,Miles,TRUE,550 Erica Flat Apt. 724,Suite 448,Philadelphia,19115
882,1702,10/01/2025 13:56,Chocolate Brownie,Desserts,N/A,5,5,Audrey,King,TRUE,768 Julia Street,Suite 282,Philadelphia,19107
883,1702,10/01/2025 13:56,Chocolate Brownie,Desserts,N/A,5,3,Audrey,King,TRUE,768 Julia Street,Suite 282,Philadelphia,19107
884,1240,10/01/2025 14:45,Pepperoni,Signature Pizza,Regular,15,1,Kevin,Esparza,TRUE,77442 Lindsey Underpass Apt. 319,Suite 870,Philadelphia,19115
885,1958,10/01/2025 15:09,Pepperoni,Signature Pizza,Large,17,2,Chloe,Cook,TRUE,90992 Andrew Roads Suite 873,Suite 148,Philadelphia,19114
886,1958,10/01/2025 15:09,Margherita,Special Pizza,Large,15,1,Chloe,Cook,TRUE,90992 Andrew Roads Suite 873,Suite 148,Philadelphia,19114
887,1958,10/01/2025 15:09,Margherita,Special Pizza,Regular,13,3,Chloe,Cook,TRUE,90992 Andrew Roads Suite 873,Suite 148,Philadelphia,19114
888,1390,10/01/2025 17:46,Coca Cola,Beverages,1.5L,6,1,David,Barker,TRUE,238 Brady Trail Suite 760,Apt. 823,Philadelphia,19104
889,1390,10/01/2025 17:46,Pepperoni,Signature Pizza,Large,17,2,David,Barker,TRUE,238 Brady Trail Suite 760,Apt. 823,Philadelphia,19104
890,1276,10/01/2025 18:28,Coca Cola,Beverages,1.5L,6,2,Shawn,Phillips,TRUE,60096 Sergio River,Apt. 170,Philadelphia,19111
891,1276,10/01/2025 18:28,Chocolate Brownie,Desserts,N/A,5,5,Shawn,Phillips,TRUE,60096 Sergio River,Apt. 170,Philadelphia,19111
892,1276,10/01/2025 18:28,Coca Cola,Beverages,33CL,3,3,Shawn,Phillips,TRUE,60096 Sergio River,Apt. 170,Philadelphia,19111
893,1276,10/01/2025 18:28,Margherita,Special Pizza,Large,15,3,Shawn,Phillips,TRUE,60096 Sergio River,Apt. 170,Philadelphia,19111
894,1276,10/01/2025 18:28,Garlic Bread,Sides,N/A,6,3,Shawn,Phillips,TRUE,60096 Sergio River,Apt. 170,Philadelphia,19111
895,1793,10/01/2025 19:06,Garlic Bread,Sides,N/A,6,4,Megan,Campbell,TRUE,26239 Teresa Crest Apt. 756,Apt. 809,New York,10009
896,1793,10/01/2025 19:06,Chocolate Brownie,Desserts,N/A,5,1,Megan,Campbell,TRUE,26239 Teresa Crest Apt. 756,Apt. 809,New York,10009
897,1793,10/01/2025 19:06,Pepperoni,Signature Pizza,Large,17,1,Megan,Campbell,TRUE,26239 Teresa Crest Apt. 756,Apt. 809,New York,10009
898,1793,10/01/2025 19:06,Coca Cola,Beverages,1.5L,6,2,Megan,Campbell,TRUE,26239 Teresa Crest Apt. 756,Apt. 809,New York,10009
899,1793,10/01/2025 19:06,Pepperoni,Signature Pizza,Regular,15,4,Megan,Campbell,TRUE,26239 Teresa Crest Apt. 756,Apt. 809,New York,10009
900,1360,10/01/2025 20:06,Coca Cola,Beverages,33CL,3,5,Abigail,Barr,TRUE,28527 Livingston Oval Suite 094,Suite 018,Philadelphia,19107
901,1360,10/01/2025 20:06,Margherita,Special Pizza,Regular,13,3,Abigail,Barr,TRUE,28527 Livingston Oval Suite 094,Suite 018,Philadelphia,19107
902,1458,10/01/2025 21:04,Coca Cola,Beverages,1.5L,6,4,Sarah,Johnson,TRUE,3818 Jones Knolls,Suite 175,Philadelphia,19103
903,1458,10/01/2025 21:04,Margherita,Special Pizza,Regular,13,1,Sarah,Johnson,TRUE,3818 Jones Knolls,Suite 175,Philadelphia,19103
904,1580,10/01/2025 21:15,Coca Cola,Beverages,1.5L,6,1,Heather,Gates,FALSE,8489 Willie Causeway,Suite 468,Philadelphia,19106
905,1580,10/01/2025 21:15,Chocolate Brownie,Desserts,N/A,5,2,Heather,Gates,FALSE,8489 Willie Causeway,Suite 468,Philadelphia,19106
906,1774,10/01/2025 22:18,Chocolate Brownie,Desserts,N/A,5,5,Joseph,Lopez,TRUE,970 Leslie Station Apt. 442,Suite 245,Philadelphia,19107
907,1774,10/01/2025 22:18,Margherita,Special Pizza,Large,15,3,Joseph,Lopez,TRUE,970 Leslie Station Apt. 442,Suite 245,Philadelphia,19107
908,1774,10/01/2025 22:18,Coca Cola,Beverages,1.5L,6,1,Joseph,Lopez,TRUE,970 Leslie Station Apt. 442,Suite 245,Philadelphia,19107
909,1689,10/01/2025 23:54,Garlic Bread,Sides,N/A,6,3,Adam,Wilson,TRUE,01686 Matthew Points,Apt. 355,New York,10001
910,1689,10/01/2025 23:54,Chocolate Brownie,Desserts,N/A,5,5,Adam,Wilson,TRUE,01686 Matthew Points,Apt. 355,New York,10001
911,1689,10/01/2025 23:54,Chocolate Brownie,Desserts,N/A,5,5,Adam,Wilson,TRUE,01686 Matthew Points,Apt. 355,New York,10001
912,1689,10/01/2025 23:54,Pepperoni,Signature Pizza,Regular,15,4,Adam,Wilson,TRUE,01686 Matthew Points,Apt. 355,New York,10001
913,1888,11/01/2025 00:20,Chocolate Brownie,Desserts,N/A,5,5,David,Valdez,TRUE,4893 Laura Corner,Apt. 747,Philadelphia,19102
914,1888,11/01/2025 00:20,Garlic Bread,Sides,N/A,6,2,David,Valdez,TRUE,4893 Laura Corner,Apt. 747,Philadelphia,19102
915,1288,11/01/2025 00:31,Chocolate Brownie,Desserts,N/A,5,1,Hannah,Davis,TRUE,93919 Jonathan Loaf Apt. 148,Suite 516,Philadelphia,19107
916,1397,11/01/2025 02:29,Chocolate Brownie,Desserts,N/A,5,1,Matthew,Richardson,TRUE,9177 Bailey Locks,Apt. 011,New York,10007
917,1397,11/01/2025 02:29,Garlic Bread,Sides,N/A,6,3,Matthew,Richardson,TRUE,9177 Bailey Locks,Apt. 011,New York,10007
918,1397,11/01/2025 02:29,Garlic Bread,Sides,N/A,6,4,Matthew,Richardson,TRUE,9177 Bailey Locks,Apt. 011,New York,10007
919,1193,11/01/2025 03:05,Garlic Bread,Sides,N/A,6,5,Todd,Bauer,TRUE,14849 Morse Grove,Suite 512,New York,10009
920,1193,11/01/2025 03:05,Pepperoni,Signature Pizza,Large,17,3,Todd,Bauer,TRUE,14849 Morse Grove,Suite 512,New York,10009
921,1193,11/01/2025 03:05,Pepperoni,Signature Pizza,Large,17,5,Todd,Bauer,TRUE,14849 Morse Grove,Suite 512,New York,10009
922,1193,11/01/2025 03:05,Garlic Bread,Sides,N/A,6,3,Todd,Bauer,TRUE,14849 Morse Grove,Suite 512,New York,10009
923,1531,11/01/2025 04:57,Pepperoni,Signature Pizza,Regular,15,4,Kelly,West,FALSE,64214 Gregory Throughway Apt. 866,Apt. 055,New York,10002
924,1531,11/01/2025 04:57,Pepperoni,Signature Pizza,Regular,15,4,Kelly,West,FALSE,64214 Gregory Throughway Apt. 866,Apt. 055,New York,10002
925,1531,11/01/2025 04:57,Garlic Bread,Sides,N/A,6,3,Kelly,West,FALSE,64214 Gregory Throughway Apt. 866,Apt. 055,New York,10002
926,1625,11/01/2025 06:22,Garlic Bread,Sides,N/A,6,3,Wendy,Yates,TRUE,47313 Daniel Ports,Suite 775,New York,10005
927,1625,11/01/2025 06:22,Pepperoni,Signature Pizza,Large,17,2,Wendy,Yates,TRUE,47313 Daniel Ports,Suite 775,New York,10005
928,1625,11/01/2025 06:22,Margherita,Special Pizza,Regular,13,4,Wendy,Yates,TRUE,47313 Daniel Ports,Suite 775,New York,10005
929,1625,11/01/2025 06:22,Coca Cola,Beverages,1.5L,6,2,Wendy,Yates,TRUE,47313 Daniel Ports,Suite 775,New York,10005
930,1625,11/01/2025 06:22,Coca Cola,Beverages,1.5L,6,4,Wendy,Yates,TRUE,47313 Daniel Ports,Suite 775,New York,10005
931,1892,11/01/2025 07:26,Pepperoni,Signature Pizza,Regular,15,1,Amy,Warner,FALSE,58657 Valerie Drives Apt. 813,Apt. 365,Philadelphia,19107
932,1301,11/01/2025 07:37,Garlic Bread,Sides,N/A,6,3,Alan,Knight,TRUE,1202 Bradford Ridge Apt. 069,Suite 881,New York,10003
933,1301,11/01/2025 07:37,Coca Cola,Beverages,1.5L,6,4,Alan,Knight,TRUE,1202 Bradford Ridge Apt. 069,Suite 881,New York,10003
934,1301,11/01/2025 07:37,Pepperoni,Signature Pizza,Large,17,1,Alan,Knight,TRUE,1202 Bradford Ridge Apt. 069,Suite 881,New York,10003
935,1301,11/01/2025 07:37,Margherita,Special Pizza,Large,15,4,Alan,Knight,TRUE,1202 Bradford Ridge Apt. 069,Suite 881,New York,10003
936,1695,11/01/2025 08:01,Margherita,Special Pizza,Regular,13,5,Elizabeth,Collier,TRUE,8995 Harmon Ramp,Suite 618,New York,10001
937,1695,11/01/2025 08:01,Coca Cola,Beverages,1.5L,6,4,Elizabeth,Collier,TRUE,8995 Harmon Ramp,Suite 618,New York,10001
938,1695,11/01/2025 08:01,Garlic Bread,Sides,N/A,6,3,Elizabeth,Collier,TRUE,8995 Harmon Ramp,Suite 618,New York,10001
939,1695,11/01/2025 08:01,Pepperoni,Signature Pizza,Large,17,2,Elizabeth,Collier,TRUE,8995 Harmon Ramp,Suite 618,New York,10001
940,1695,11/01/2025 08:01,Garlic Bread,Sides,N/A,6,3,Elizabeth,Collier,TRUE,8995 Harmon Ramp,Suite 618,New York,10001
941,1799,11/01/2025 09:23,Pepperoni,Signature Pizza,Large,17,2,James,Smith,TRUE,65492 Richard Rue Suite 769,Apt. 794,New York,10002
942,1513,11/01/2025 11:05,Garlic Bread,Sides,N/A,6,2,Joshua,Smith,TRUE,5432 Jones Branch,Apt. 872,New York,10009
943,1513,11/01/2025 11:05,Chocolate Brownie,Desserts,N/A,5,2,Joshua,Smith,TRUE,5432 Jones Branch,Apt. 872,New York,10009
944,1453,11/01/2025 11:10,Garlic Bread,Sides,N/A,6,2,Jacob,Morales,TRUE,52925 James Villages,Apt. 465,New York,10006
945,1453,11/01/2025 11:10,Chocolate Brownie,Desserts,N/A,5,3,Jacob,Morales,TRUE,52925 James Villages,Apt. 465,New York,10006
946,1453,11/01/2025 11:10,Margherita,Special Pizza,Regular,13,1,Jacob,Morales,TRUE,52925 James Villages,Apt. 465,New York,10006
947,1453,11/01/2025 11:10,Pepperoni,Signature Pizza,Regular,15,4,Jacob,Morales,TRUE,52925 James Villages,Apt. 465,New York,10006
948,1453,11/01/2025 11:10,Pepperoni,Signature Pizza,Regular,15,2,Jacob,Morales,TRUE,52925 James Villages,Apt. 465,New York,10006
949,1263,11/01/2025 11:51,Garlic Bread,Sides,N/A,6,2,Lisa,Chan,TRUE,232 Luna Drive,Suite 877,New York,10001
950,1263,11/01/2025 11:51,Chocolate Brownie,Desserts,N/A,5,2,Lisa,Chan,TRUE,232 Luna Drive,Suite 877,New York,10001
951,1263,11/01/2025 11:51,Coca Cola,Beverages,1.5L,6,5,Lisa,Chan,TRUE,232 Luna Drive,Suite 877,New York,10001
952,1794,11/01/2025 11:55,Chocolate Brownie,Desserts,N/A,5,4,John,Thomas,FALSE,9417 Justin Grove,Suite 886,Philadelphia,19111
953,1794,11/01/2025 11:55,Garlic Bread,Sides,N/A,6,1,John,Thomas,FALSE,9417 Justin Grove,Suite 886,Philadelphia,19111
954,1794,11/01/2025 11:55,Pepperoni,Signature Pizza,Large,17,3,John,Thomas,FALSE,9417 Justin Grove,Suite 886,Philadelphia,19111
955,1794,11/01/2025 11:55,Margherita,Special Pizza,Large,15,2,John,Thomas,FALSE,9417 Justin Grove,Suite 886,Philadelphia,19111
956,1794,11/01/2025 11:55,Coca Cola,Beverages,1.5L,6,3,John,Thomas,FALSE,9417 Justin Grove,Suite 886,Philadelphia,19111
957,1879,11/01/2025 12:49,Garlic Bread,Sides,N/A,6,5,Vicki,Ramos,TRUE,51961 Jones Drive Apt. 489,Apt. 132,New York,10005
