row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode,total_price,Order_total
515,1762,06/01/2025 04:56,Garlic Bread,Sides,,6,1,Lori,Cook,FALSE,940 James Glens Suite 788,Suite 853,Philadelphia,19107,6,12
516,1762,06/01/2025 04:56,Coca Cola,Beverages,33CL,3,2,Lori,Cook,FALSE,940 James Glens Suite 788,Suite 853,Philadelphia,19107,6,12
517,1380,06/01/2025 05:20,Pepperoni,Signature Pizza,Large,17,1,Jennifer,Sanders,TRUE,8221 Tammy Spring Suite 802,Suite 589,Philadelphia,19103,17,150
518,1380,06/01/2025 05:20,Chocolate Brownie,Desserts,,5,3,Jennifer,Sanders,TRUE,8221 Tammy Spring Suite 802,Suite 589,Philadelphia,19103,15,150
519,1380,06/01/2025 05:20,Garlic Bread,Sides,,6,3,Jennifer,Sanders,TRUE,8221 Tammy Spring Suite 802,Suite 589,Philadelphia,19103,18,150
520,1380,06/01/2025 05:20,Chocolate Brownie,Desserts,,5,3,Jennifer,Sanders,TRUE,8221 Tammy Spring Suite 802,Suite 589,Philadelphia,19103,15,150
521,1380,06/01/2025 05:20,Pepperoni,Signature Pizza,Large,17,5,Jennifer,Sanders,TRUE,8221 Tammy Spring Suite 802,Suite 589,Philadelphia,19103,85,150
522,1485,06/01/2025 05:33,Chocolate Brownie,Desserts,,5,2,Brian,White,TRUE,104 Patricia Fields Suite 032,Apt. 368,New York,10003,10,10
523,1210,06/01/2025 06:57,Pepperoni,Signature Pizza,Regular,15,1,Christopher,Warren,TRUE,9987 Teresa Plains Apt. 128,Suite 851,Philadelphia,19114,15,43
524,1210,06/01/2025 06:57,Margherita,Special Pizza,Regular,13,1,Christopher,Warren,TRUE,9987 Teresa Plains Apt. 128,Suite 851,Philadelphia,19114,13,43
525,1210,06/01/2025 06:57,Chocolate Brownie,Desserts,,5,3,Christopher,Warren,TRUE,9987 Teresa Plains Apt. 128,Suite 851,Philadelphia,19114,15,43
526,1814,,Margherita,Special Pizza,Regular,13,2,James,Ross,TRUE,321 Jones Haven,Suite 806,Philadelphia,19107,26,86
527,1814,,Garlic Bread,Sides,,6,5,James,Ross,TRUE,321 Jones Haven,Suite 806,Philadelphia,19107,30,86
528,1814,,Margherita,Special Pizza,Large,15,2,James,Ross,TRUE,321 Jones Haven,Suite 806,Philadelphia,19107,30,86
529,1107,06/01/2025 08:39,Coca Cola,Beverages,33CL,3,1,Mathew,Spears,FALSE,92943 Williams Throughway Suite 396,Suite 312,New York,10005,3,144
530,1107,06/01/2025 08:39,Margherita,Special Pizza,Regular,13,3,Mathew,Spears,FALSE,92943 Williams Throughway Suite 396,Suite 312,New York,10005,39,144
531,1107,06/01/2025 08:39,Garlic Bread,Sides,,6,3,Mathew,Spears,FALSE,92943 Williams Throughway Suite 396,Suite 312,New York,10005,18,144
532,1107,06/01/2025 08:39,Garlic Bread,Sides,,6,4,Mathew,Spears,FALSE,92943 Williams Throughway Suite 396,Suite 312,New York,10005,24,144
533,1107,06/01/2025 08:39,Margherita,Special Pizza,Large,15,4,Mathew,Spears,FALSE,92943 Williams Throughway Suite 396,Suite 312,New York,10005,60,144
534,1219,06/01/2025 10:01,Pepperoni,Signature Pizza,Regular,15,5,Laura,Robinson,TRUE,79464 Nicole Union Suite 829,Apt. 989,New York,10003,75,214
535,1219,06/01/2025 10:01,Pepperoni,Signature Pizza,Large,17,5,Laura,Robinson,TRUE,79464 Nicole Union Suite 829,Apt. 989,New York,10003,85,214
536,1219,06/01/2025 10:01,Garlic Bread,Sides,,6,5,Laura,Robinson,TRUE,79464 Nicole Union Suite 829,Apt. 989,New York,10003,30,214
537,1219,06/01/2025 10:01,Coca Cola,Beverages,1.5L,6,4,Laura,Robinson,TRUE,79464 Nicole Union Suite 829,Apt. 989,New York,10003,24,214
538,1385,06/01/2025 11:26,Margherita,Special Pizza,Large,15,4,Michael,Davidson,TRUE,61083 Dean Summit Suite 300,Apt. 826,New York,10005,60,132
539,1385,06/01/2025 11:26,Garlic Bread,Sides,,6,3,Michael,Davidson,TRUE,61083 Dean Summit Suite 300,Apt. 826,New York,10005,18,132
540,1385,06/01/2025 11:26,Margherita,Special Pizza,Regular,13,2,Michael,Davidson,TRUE,61083 Dean Summit Suite 300,Apt. 826,New York,10005,26,132
541,1385,06/01/2025 11:26,Coca Cola,Beverages,33CL,3,5,Michael,Davidson,TRUE,61083 Dean Summit Suite 300,Apt. 826,New York,10005,15,132
542,1385,06/01/2025 11:26,Margherita,Special Pizza,Regular,13,1,Michael,Davidson,TRUE,61083 Dean Summit Suite 300,Apt. 826,New York,10005,13,132
543,1502,06/01/2025 11:54,Garlic Bread,Sides,,6,1,Tiffany,Griffin,TRUE,5482 Carrillo Drive Apt. 025,Apt. 013,Philadelphia,19104,6,6
544,1685,06/01/2025 12:18,Chocolate Brownie,Desserts,,5,1,Robert,Schultz,TRUE,40845 Angelica Union Apt. 378,Apt. 863,New York,10002,5,223
545,1685,06/01/2025 12:18,Margherita,Special Pizza,Large,15,5,Robert,Schultz,TRUE,40845 Angelica Union Apt. 378,Apt. 863,New York,10002,75,223
546,1685,06/01/2025 12:18,Pepperoni,Signature Pizza,Regular,15,5,Robert,Schultz,TRUE,40845 Angelica Union Apt. 378,Apt. 863,New York,10002,75,223
547,1685,06/01/2025 12:18,Pepperoni,Signature Pizza,Large,17,4,Robert,Schultz,TRUE,40845 Angelica Union Apt. 378,Apt. 863,New York,10002,68,223
548,1839,06/01/2025 13:14,Pepperoni,Signature Pizza,Large,17,2,James,Thomas,TRUE,7396 Tina Curve Suite 360,Suite 585,New York,10004,34,81
549,1839,06/01/2025 13:14,Pepperoni,Signature Pizza,Large,17,1,James,Thomas,TRUE,7396 Tina Curve Suite 360,Suite 585,New York,10004,17,81
550,1839,06/01/2025 13:14,Garlic Bread,Sides,,6,5,James,Thomas,TRUE,7396 Tina Curve Suite 360,Suite 585,New York,10004,30,81
551,1032,06/01/2025 13:46,Margherita,Special Pizza,Regular,13,2,Kimberly,Long,TRUE,407 Anita Ports,Suite 980,Philadelphia,19104,26,143
552,1032,06/01/2025 13:46,Pepperoni,Signature Pizza,Large,17,3,Kimberly,Long,TRUE,407 Anita Ports,Suite 980,Philadelphia,19104,51,143
553,1032,06/01/2025 13:46,Coca Cola,Beverages,1.5L,6,1,Kimberly,Long,TRUE,407 Anita Ports,Suite 980,Philadelphia,19104,6,143
554,1032,06/01/2025 13:46,Margherita,Special Pizza,Large,15,4,Kimberly,Long,TRUE,407 Anita Ports,Suite 980,Philadelphia,19104,60,143
555,1558,06/01/2025 14:06,Pepperoni,Signature Pizza,Large,17,4,Doris,Campbell,TRUE,5195 Warren Manor Apt. 907,Apt. 201,Philadelphia,19102,68,134
556,1558,06/01/2025 14:06,Pepperoni,Signature Pizza,Regular,15,4,Doris,Campbell,TRUE,5195 Warren Manor Apt. 907,Apt. 201,Philadelphia,19102,60,134
557,1558,06/01/2025 14:06,Coca Cola,Beverages,1.5L,6,1,Doris,Campbell,TRUE,5195 Warren Manor Apt. 907,Apt. 201,Philadelphia,19102,6,134
558,1816,06/01/2025 15:04,Margherita,Special Pizza,Regular,13,1,Yvette,Martinez,TRUE,738 Angela Bypass Apt. 844,Apt. 311,Philadelphia,19107,13,13
559,1235,06/01/2025 15:51,Margherita,Special Pizza,Regular,13,1,William,Smith,TRUE,392 Jones Pine Apt. 726,Apt. 842,New York,10004,13,13
560,1271,06/01/2025 17:19,Garlic Bread,Sides,,6,2,Thomas,Sanders,FALSE,3369 David Throughway,Suite 154,New York,10007,12,70
561,1271,06/01/2025 17:19,Chocolate Brownie,Desserts,,5,1,Thomas,Sanders,FALSE,3369 David Throughway,Suite 154,New York,10007,5,70
562,1271,06/01/2025 17:19,Chocolate Brownie,Desserts,,5,2,Thomas,Sanders,FALSE,3369 David Throughway,Suite 154,New York,10007,10,70
563,1271,06/01/2025 17:19,Chocolate Brownie,Desserts,,5,5,Thomas,Sanders,FALSE,3369 David Throughway,Suite 154,New York,10007,25,70
564,1271,06/01/2025 17:19,Garlic Bread,Sides,,6,3,Thomas,Sanders,FALSE,3369 David Throughway,Suite 154,New York,10007,18,70
565,1614,06/01/2025 17:34,Margherita,Special Pizza,Regular,13,4,Kathryn,Brady,FALSE,648 Tracey Prairie,Apt. 304,Philadelphia,19114,52,109
566,1614,06/01/2025 17:34,Coca Cola,Beverages,1.5L,6,5,Kathryn,Brady,FALSE,648 Tracey Prairie,Apt. 304,Philadelphia,19114,30,109
567,1614,06/01/2025 17:34,Coca Cola,Beverages,33CL,3,5,Kathryn,Brady,FALSE,648 Tracey Prairie,Apt. 304,Philadelphia,19114,15,109
568,1614,06/01/2025 17:34,Coca Cola,Beverages,1.5L,6,2,Kathryn,Brady,FALSE,648 Tracey Prairie,Apt. 304,Philadelphia,19114,12,109
569,1780,06/01/2025 17:42,Pepperoni,Signature Pizza,Large,17,1,Dalton,Armstrong,TRUE,66674 Larson Knoll,Suite 739,Philadelphia,19102,17,154
570,1780,06/01/2025 17:42,Garlic Bread,Sides,,6,4,Dalton,Armstrong,TRUE,66674 Larson Knoll,Suite 739,Philadelphia,19102,24,154
571,1780,06/01/2025 17:42,Garlic Bread,Sides,,6,4,Dalton,Armstrong,TRUE,66674 Larson Knoll,Suite 739,Philadelphia,19102,24,154
572,1780,06/01/2025 17:42,Coca Cola,Beverages,1.5L,6,4,Dalton,Armstrong,TRUE,66674 Larson Knoll,Suite 739,Philadelphia,19102,24,154
573,1780,06/01/2025 17:42,Margherita,Special Pizza,Regular,13,5,Dalton,Armstrong,TRUE,66674 Larson Knoll,Suite 739,Philadelphia,19102,65,154
574,1319,06/01/2025 19:07,Coca Cola,Beverages,33CL,3,2,Dorothy,Bailey,TRUE,830 Mosley Manor Apt. 394,Apt. 486,New York,10009,6,72
575,1319,06/01/2025 19:07,Coca Cola,Beverages,1.5L,6,2,Dorothy,Bailey,TRUE,830 Mosley Manor Apt. 394,Apt. 486,New York,10009,12,72
576,1319,06/01/2025 19:07,Coca Cola,Beverages,1.5L,6,4,Dorothy,Bailey,TRUE,830 Mosley Manor Apt. 394,Apt. 486,New York,10009,24,72
577,1319,06/01/2025 19:07,Chocolate Brownie,Desserts,,5,2,Dorothy,Bailey,TRUE,830 Mosley Manor Apt. 394,Apt. 486,New York,10009,10,72
578,1319,06/01/2025 19:07,Chocolate Brownie,Desserts,,5,4,Dorothy,Bailey,TRUE,830 Mosley Manor Apt. 394,Apt. 486,New York,10009,20,72
579,1089,06/01/2025 19:08,Chocolate Brownie,Desserts,,5,3,Susan,Hancock,TRUE,74305 White Cove Suite 068,Suite 237,New York,10006,15,67
580,1089,06/01/2025 19:08,Coca Cola,Beverages,1.5L,6,1,Susan,Hancock,TRUE,74305 White Cove Suite 068,Suite 237,New York,10006,6,67
581,1089,06/01/2025 19:08,Coca Cola,Beverages,33CL,3,4,Susan,Hancock,TRUE,74305 White Cove Suite 068,Suite 237,New York,10006,12,67
582,1089,06/01/2025 19:08,Pepperoni,Signature Pizza,Large,17,2,Susan,Hancock,TRUE,74305 White Cove Suite 068,Suite 237,New York,10006,34,67
583,1912,06/01/2025 19:11,Margherita,Special Pizza,Regular,13,2,David,Ramos,TRUE,673 Jones Summit Apt. 136,Apt. 871,Philadelphia,19106,26,71
584,1912,06/01/2025 19:11,Chocolate Brownie,Desserts,,5,5,David,Ramos,TRUE,673 Jones Summit Apt. 136,Apt. 871,Philadelphia,19106,25,71
585,1912,06/01/2025 19:11,Chocolate Brownie,Desserts,,5,4,David,Ramos,TRUE,673 Jones Summit Apt. 136,Apt. 871,Philadelphia,19106,20,71
586,1144,06/01/2025 20:16,Garlic Bread,Sides,,6,1,Jennifer,Williams,FALSE,537 Amanda Streets Suite 776,Apt. 448,Philadelphia,19103,6,141
587,1144,06/01/2025 20:16,Pepperoni,Signature Pizza,Regular,15,3,Jennifer,Williams,FALSE,537 Amanda Streets Suite 776,Apt. 448,Philadelphia,19103,45,141
588,1144,06/01/2025 20:16,Chocolate Brownie,Desserts,,5,5,Jennifer,Williams,FALSE,537 Amanda Streets Suite 776,Apt. 448,Philadelphia,19103,25,141
589,1144,06/01/2025 20:16,Margherita,Special Pizza,Regular,13,5,Jennifer,Williams,FALSE,537 Amanda Streets Suite 776,Apt. 448,Philadelphia,19103,65,141
590,1085,06/01/2025 21:25,Chocolate Brownie,Desserts,,5,5,Sarah,Rodriguez,FALSE,673 Weber Ways Apt. 447,Apt. 375,New York,10001,25,25
591,1940,06/01/2025 22:42,Garlic Bread,Sides,,6,5,Kimberly,Smith,TRUE,8326 Nichols Turnpike Apt. 893,Suite 672,Philadelphia,19103,30,111
592,1940,06/01/2025 22:42,Pepperoni,Signature Pizza,Regular,15,2,Kimberly,Smith,TRUE,8326 Nichols Turnpike Apt. 893,Suite 672,Philadelphia,19103,30,111
593,1940,06/01/2025 22:42,Coca Cola,Beverages,1.5L,6,3,Kimberly,Smith,TRUE,8326 Nichols Turnpike Apt. 893,Suite 672,Philadelphia,19103,18,111
594,1940,06/01/2025 22:42,Coca Cola,Beverages,1.5L,6,5,Kimberly,Smith,TRUE,8326 Nichols Turnpike Apt. 893,Suite 672,Philadelphia,19103,30,111
595,1940,06/01/2025 22:42,Coca Cola,Beverages,33CL,3,1,Kimberly,Smith,TRUE,8326 Nichols Turnpike Apt. 893,Suite 672,Philadelphia,19103,3,111
596,1825,07/01/2025 00:20,Chocolate Brownie,Desserts,,5,5,Anthony,Mendez,TRUE,087 Katherine Stravenue,Suite 941,New York,10003,25,169
597,1825,07/01/2025 00:20,Pepperoni,Signature Pizza,Large,17,5,Anthony,Mendez,TRUE,087 Katherine Stravenue,Suite 941,New York,10003,85,169
598,1825,07/01/2025 00:20,Pepperoni,Signature Pizza,Large,17,2,Anthony,Mendez,TRUE,087 Katherine Stravenue,Suite 941,New York,10003,34,169
599,1825,07/01/2025 00:20,Chocolate Brownie,Desserts,,5,5,Anthony,Mendez,TRUE,087 Katherine Stravenue,Suite 941,New York,10003,25,169
600,1986,07/01/2025 02:36,Pepperoni,Signature Pizza,Regular,15,4,Wayne,Pope,TRUE,1528 Martin Corner,Apt. 896,Philadelphia,19104,60,60
601,1437,07/01/2025 02:55,Margherita,Special Pizza,Large,15,3,Joanne,Sawyer,FALSE,815 Smith Lodge,Apt. 291,New York,10003,45,45
602,1551,07/01/2025 03:31,Coca Cola,Beverages,1.5L,6,5,Janice,Koch,FALSE,5180 Miller Drives Suite 393,Suite 013,New York,10003,30,30
603,1027,07/01/2025 03:33,Pepperoni,Signature Pizza,Large,17,3,Amanda,Sweeney,TRUE,4804 Mclaughlin Islands,Suite 030,New York,10006,51,51
604,1000,07/01/2025 04:19,Margherita,Special Pizza,Large,15,4,Steven,Chavez,FALSE,5987 Angela Harbors Suite 111,Apt. 766,Philadelphia,19106,60,80
605,1000,07/01/2025 04:19,Chocolate Brownie,Desserts,,5,4,Steven,Chavez,FALSE,5987 Angela Harbors Suite 111,Apt. 766,Philadelphia,19106,20,80
606,1028,07/01/2025 05:33,Chocolate Brownie,Desserts,,5,1,Adam,Simmons,TRUE,12146 Orr Parkways Apt. 258,Apt. 767,Philadelphia,19102,5,83
607,1028,07/01/2025 05:33,Coca Cola,Beverages,1.5L,6,3,Adam,Simmons,TRUE,12146 Orr Parkways Apt. 258,Apt. 767,Philadelphia,19102,18,83
608,1028,07/01/2025 05:33,Pepperoni,Signature Pizza,Regular,15,4,Adam,Simmons,TRUE,12146 Orr Parkways Apt. 258,Apt. 767,Philadelphia,19102,60,83
609,1785,07/01/2025 05:40,Chocolate Brownie,Desserts,,5,5,Anthony,Duffy,TRUE,8081 Natalie Trail,Apt. 755,New York,10007,25,102
610,1785,07/01/2025 05:40,Garlic Bread,Sides,,6,3,Anthony,Duffy,TRUE,8081 Natalie Trail,Apt. 755,New York,10007,18,102
611,1785,07/01/2025 05:40,Chocolate Brownie,Desserts,,5,2,Anthony,Duffy,TRUE,8081 Natalie Trail,Apt. 755,New York,10007,10,102
612,1785,07/01/2025 05:40,Chocolate Brownie,Desserts,,5,3,Anthony,Duffy,TRUE,8081 Natalie Trail,Apt. 755,New York,10007,15,102
613,1785,07/01/2025 05:40,Pepperoni,Signature Pizza,Large,17,2,Anthony,Duffy,TRUE,8081 Natalie Trail,Apt. 755,New York,10007,34,102
614,1693,07/01/2025 05:45,Chocolate Brownie,Desserts,,5,2,Jack,Banks,FALSE,78803 Emily Overpass,Suite 455,New York,10005,10,28
615,1693,07/01/2025 05:45,Garlic Bread,Sides,,6,3,Jack,Banks,FALSE,78803 Emily Overpass,Suite 455,New York,10005,18,28
616,1059,07/01/2025 05:54,Margherita,Special Pizza,Large,15,2,Kristine,Sims,FALSE,503 Debbie Mountains Apt. 941,Apt. 485,New York,10001,30,47
617,1059,07/01/2025 05:54,Pepperoni,Signature Pizza,Large,17,1,Kristine,Sims,FALSE,503 Debbie Mountains Apt. 941,Apt. 485,New York,10001,17,47
618,1070,07/01/2025 06:36,Coca Cola,Beverages,33CL,3,1,Jesse,Santos,TRUE,941 Mcdowell Fork Apt. 951,Suite 964,Philadelphia,19106,3,54
619,1070,07/01/2025 06:36,Pepperoni,Signature Pizza,Large,17,3,Jesse,Santos,TRUE,941 Mcdowell Fork Apt. 951,Suite 964,Philadelphia,19106,51,54
620,1673,07/01/2025 09:09,Coca Cola,Beverages,1.5L,6,4,Diane,Evans,TRUE,2991 Craig Crossing Suite 692,Suite 610,New York,10006,24,116
621,1673,07/01/2025 09:09,Garlic Bread,Sides,,6,3,Diane,Evans,TRUE,2991 Craig Crossing Suite 692,Suite 610,New York,10006,18,116
622,1673,07/01/2025 09:09,Garlic Bread,Sides,,6,4,Diane,Evans,TRUE,2991 Craig Crossing Suite 692,Suite 610,New York,10006,24,116
623,1673,07/01/2025 09:09,Garlic Bread,Sides,,6,5,Diane,Evans,TRUE,2991 Craig Crossing Suite 692,Suite 610,New York,10006,30,116
624,1673,07/01/2025 09:09,Chocolate Brownie,Desserts,,5,4,Diane,Evans,TRUE,2991 Craig Crossing Suite 692,Suite 610,New York,10006,20,116
625,1184,07/01/2025 09:22,Margherita,Special Pizza,Large,15,2,Amanda,Ayala,FALSE,16275 Helen Cape,Apt. 838,Philadelphia,19106,30,40
626,1184,07/01/2025 09:22,Chocolate Brownie,Desserts,,5,2,Amanda,Ayala,FALSE,16275 Helen Cape,Apt. 838,Philadelphia,19106,10,40
627,1782,07/01/2025 11:04,Garlic Bread,Sides,,6,4,Gabriel,Cortez,TRUE,41039 David Circle,Suite 827,Philadelphia,19103,24,105
628,1782,07/01/2025 11:04,Garlic Bread,Sides,,6,5,Gabriel,Cortez,TRUE,41039 David Circle,Suite 827,Philadelphia,19103,30,105
629,1782,07/01/2025 11:04,Coca Cola,Beverages,33CL,3,2,Gabriel,Cortez,TRUE,41039 David Circle,Suite 827,Philadelphia,19103,6,105
630,1782,07/01/2025 11:04,Margherita,Special Pizza,Large,15,3,Gabriel,Cortez,TRUE,41039 David Circle,Suite 827,Philadelphia,19103,45,105
631,1687,07/01/2025 11:41,Coca Cola,Beverages,1.5L,6,2,Justin,Pacheco,FALSE,15628 Casey Shoal Suite 097,Apt. 072,NEW YORK,10001,12,142
632,1687,07/01/2025 11:41,Chocolate Brownie,Desserts,,5,5,Justin,Pacheco,FALSE,15628 Casey Shoal Suite 097,Apt. 072,NEW YORK,10001,25,142
633,1687,07/01/2025 11:41,Chocolate Brownie,Desserts,,5,4,Justin,Pacheco,FALSE,15628 Casey Shoal Suite 097,Apt. 072,NEW YORK,10001,20,142
634,1687,07/01/2025 11:41,Pepperoni,Signature Pizza,Large,17,5,Justin,Pacheco,FALSE,15628 Casey Shoal Suite 097,Apt. 072,NEW YORK,10001,85,142
635,1907,07/01/2025 11:41,Coca Cola,Beverages,33CL,3,4,Justin,Charles,TRUE,5517 Michelle Route Suite 565,Suite 089,New York,10003,12,29
636,1907,07/01/2025 11:41,Pepperoni,Signature Pizza,Large,17,1,Justin,Charles,TRUE,5517 Michelle Route Suite 565,Suite 089,New York,10003,17,29
637,1975,07/01/2025 11:51,Margherita,Special Pizza,Regular,13,4,Charlotte,Wright,TRUE,631 Johnson Track Suite 425,Suite 205,New York,10005,52,200
638,1975,07/01/2025 11:51,Margherita,Special Pizza,Regular,13,4,Charlotte,Wright,TRUE,631 Johnson Track Suite 425,Suite 205,New York,10005,52,200
639,1975,07/01/2025 11:51,Margherita,Special Pizza,Large,15,3,Charlotte,Wright,TRUE,631 Johnson Track Suite 425,Suite 205,New York,10005,45,200
640,1975,07/01/2025 11:51,Pepperoni,Signature Pizza,Regular,15,3,Charlotte,Wright,TRUE,631 Johnson Track Suite 425,Suite 205,New York,10005,45,200
641,1975,07/01/2025 11:51,Coca Cola,Beverages,33CL,3,2,Charlotte,Wright,TRUE,631 Johnson Track Suite 425,Suite 205,New York,10005,6,200
642,1508,07/01/2025 12:46,Coca Cola,Beverages,1.5L,6,3,Wendy,Williams,FALSE,2758 Nunez Knoll,Suite 954,Philadelphia,19107,18,162
643,1508,07/01/2025 12:46,Margherita,Special Pizza,Regular,13,3,Wendy,Williams,FALSE,2758 Nunez Knoll,Suite 954,Philadelphia,19107,39,162
644,1508,07/01/2025 12:46,Coca Cola,Beverages,33CL,3,5,Wendy,Williams,FALSE,2758 Nunez Knoll,Suite 954,Philadelphia,19107,15,162
645,1508,07/01/2025 12:46,Garlic Bread,Sides,,6,5,Wendy,Williams,FALSE,2758 Nunez Knoll,Suite 954,Philadelphia,19107,30,162
646,1508,07/01/2025 12:46,Margherita,Special Pizza,Large,15,4,Wendy,Williams,FALSE,2758 Nunez Knoll,Suite 954,Philadelphia,19107,60,162
647,1884,07/01/2025 13:20,Coca Cola,Beverages,33CL,3,2,Sarah,Peters,TRUE,4087 Nicholas Trace Suite 299,Apt. 242,Philadelphia,19104,6,24
648,1884,07/01/2025 13:20,Coca Cola,Beverages,1.5L,6,3,Sarah,Peters,TRUE,4087 Nicholas Trace Suite 299,Apt. 242,Philadelphia,19104,18,24
649,1050,07/01/2025 14:57,Chocolate Brownie,Desserts,,5,4,Vanessa,Blackwell,FALSE,25485 Santiago Cape,Apt. 140,Philadelphia,19103,20,20
650,1843,07/01/2025 15:07,Chocolate Brownie,Desserts,,5,1,Jeffery,Garrison,TRUE,6923 Bruce Station Suite 273,Suite 848,New York,10007,5,17
651,1843,07/01/2025 15:07,Garlic Bread,Sides,,6,2,Jeffery,Garrison,TRUE,6923 Bruce Station Suite 273,Suite 848,New York,10007,12,17
652,1982,07/01/2025 15:43,Pepperoni,Signature Pizza,Large,17,5,James,Shannon,TRUE,6853 Mann Branch,Suite 417,Philadelphia,19115,85,85
653,1844,07/01/2025 19:55,Pepperoni,Signature Pizza,Regular,15,3,Ashley,Sandoval,TRUE,24902 Williams Circle Suite 492,Apt. 766,Philadelphia,19114,45,124
654,1844,07/01/2025 19:55,Garlic Bread,Sides,,6,1,Ashley,Sandoval,TRUE,24902 Williams Circle Suite 492,Apt. 766,Philadelphia,19114,6,124
655,1844,07/01/2025 19:55,Coca Cola,Beverages,33CL,3,3,Ashley,Sandoval,TRUE,24902 Williams Circle Suite 492,Apt. 766,Philadelphia,19114,9,124
656,1844,07/01/2025 19:55,Coca Cola,Beverages,1.5L,6,2,Ashley,Sandoval,TRUE,24902 Williams Circle Suite 492,Apt. 766,Philadelphia,19114,12,124
657,1844,07/01/2025 19:55,Margherita,Special Pizza,Regular,13,4,Ashley,Sandoval,TRUE,24902 Williams Circle Suite 492,Apt. 766,Philadelphia,19114,52,124
658,1638,07/01/2025 21:02,Chocolate Brownie,Desserts,,5,1,Rebecca,Chen,TRUE,02959 Johnson Locks Apt. 054,Suite 337,Philadelphia,19115,5,108
659,1638,07/01/2025 21:02,Coca Cola,Beverages,33CL,3,5,Rebecca,Chen,TRUE,02959 Johnson Locks Apt. 054,Suite 337,Philadelphia,19115,15,108
660,1638,07/01/2025 21:02,Chocolate Brownie,Desserts,,5,4,Rebecca,Chen,TRUE,02959 Johnson Locks Apt. 054,Suite 337,Philadelphia,19115,20,108
661,1638,07/01/2025 21:02,Pepperoni,Signature Pizza,Large,17,4,Rebecca,Chen,TRUE,02959 Johnson Locks Apt. 054,Suite 337,Philadelphia,19115,68,108
662,1470,07/01/2025 22:06,Coca Cola,Beverages,33CL,3,4,Shelly,Miller,TRUE,678 Stephanie Passage,Suite 531,Philadelphia,19111,12,12
663,1694,07/01/2025 22:07,Margherita,Special Pizza,Regular,13,1,Elizabeth,Thomas,TRUE,23321 Rivas Ways Suite 381,Suite 989,Philadelphia,19114,13,76
664,1694,07/01/2025 22:07,Coca Cola,Beverages,1.5L,6,5,Elizabeth,Thomas,TRUE,23321 Rivas Ways Suite 381,Suite 989,Philadelphia,19114,30,76
665,1694,07/01/2025 22:07,Chocolate Brownie,Desserts,,5,3,Elizabeth,Thomas,TRUE,23321 Rivas Ways Suite 381,Suite 989,Philadelphia,19114,15,76
666,1694,07/01/2025 22:07,Coca Cola,Beverages,1.5L,6,3,Elizabeth,Thomas,TRUE,23321 Rivas Ways Suite 381,Suite 989,Philadelphia,19114,18,76
667,1280,08/01/2025 00:56,Coca Cola,Beverages,33CL,3,2,Mark,Mason,TRUE,78306 Hayes Trafficway,Suite 628,Philadelphia,19106,6,66
668,1280,08/01/2025 00:56,Pepperoni,Signature Pizza,Regular,15,3,Mark,Mason,TRUE,78306 Hayes Trafficway,Suite 628,Philadelphia,19106,45,66
669,1280,08/01/2025 00:56,Pepperoni,Signature Pizza,Regular,15,1,Mark,Mason,TRUE,78306 Hayes Trafficway,Suite 628,Philadelphia,19106,15,66
670,1751,08/01/2025 02:00,Coca Cola,Beverages,1.5L,6,2,Tanya,Benson,TRUE,1239 Christine Burgs Suite 266,Apt. 360,New York,10004,12,56
671,1751,08/01/2025 02:00,Coca Cola,Beverages,1.5L,6,2,Tanya,Benson,TRUE,1239 Christine Burgs Suite 266,Apt. 360,New York,10004,12,56
672,1751,08/01/2025 02:00,Chocolate Brownie,Desserts,,5,1,Tanya,Benson,TRUE,1239 Christine Burgs Suite 266,Apt. 360,New York,10004,5,56
673,1751,08/01/2025 02:00,Coca Cola,Beverages,33CL,3,4,Tanya,Benson,TRUE,1239 Christine Burgs Suite 266,Apt. 360,New York,10004,12,56
674,1751,08/01/2025 02:00,Coca Cola,Beverages,33CL,3,5,Tanya,Benson,TRUE,1239 Christine Burgs Suite 266,Apt. 360,New York,10004,15,56
675,1753,08/01/2025 03:16,Pepperoni,Signature Pizza,Regular,15,3,Jonathon,Velasquez,TRUE,15308 Virginia Light Suite 586,Suite 999,New York,10003,45,70
676,1753,08/01/2025 03:16,Chocolate Brownie,Desserts,,5,5,Jonathon,Velasquez,TRUE,15308 Virginia Light Suite 586,Suite 999,New York,10003,25,70
677,1254,08/01/2025 03:52,Chocolate Brownie,Desserts,,5,5,Shannon,Lopez,FALSE,0789 Morton Parks,Suite 360,Philadelphia,19106,25,210
